time,precipitation_mm
2016-04-26,2.165634
2016-04-27,2.5785944
2016-04-28,3.5260355
2016-04-29,2.3216162
2016-04-30,0.92485666
2016-05-01,0.29008666
2016-05-02,2.3550253
2016-05-03,0.32921073
2016-05-04,-4.4703484e-05
2016-05-05,0.0
2016-05-06,-4.4703484e-05
2016-05-07,0.0664221
2016-05-08,0.0027054478
2016-05-09,0.6574465
2016-05-10,7.119699
2016-05-11,6.7306466
2016-05-12,0.5017839
2016-05-13,0.08062921
2016-05-14,0.21798626
2016-05-15,0.21792665
2016-05-16,0.21872847
2016-05-17,0.0786156
2016-05-18,8.263663
2016-05-19,2.2765682
2016-05-20,0.82948345
2016-05-21,5.043031
2016-05-22,1.4973764
2016-05-23,0.8790291
2016-05-24,0.07187744
2016-05-25,3.876411
2016-05-26,0.34971738
2016-05-27,0.24609765
2016-05-28,0.26955014
2016-05-29,0.12859985
2016-05-30,0.10448295
2016-05-31,8.826177
2016-06-01,1.3486369
2016-06-02,0.2920147
2016-06-03,0.53997976
2016-06-04,0.2173627
2016-06-05,0.03424961
2016-06-06,0.077149786
2016-06-07,5.387095
2016-06-08,0.48535088
2016-06-09,0.04897932
2016-06-10,3.5059574
2016-06-11,3.1399174
2016-06-12,5.505622
2016-06-13,4.044997
2016-06-14,4.3547297
2016-06-15,3.129437
2016-06-16,4.090878
2016-06-17,4.1584544
2016-06-18,0.59529644
2016-06-19,3.498072
2016-06-20,10.592243
2016-06-21,0.30287814
2016-06-22,0.6828092
2016-06-23,12.678957
2016-06-24,1.5482818
2016-06-25,4.6676707
2016-06-26,3.628822
2016-06-27,1.4690412
2016-06-28,5.3000326
2016-06-29,3.8996773
2016-06-30,3.0425808
2016-07-01,2.3409007
2016-07-02,1.2133849
2016-07-03,0.50643283
2016-07-04,2.4416492
2016-07-05,0.859891
2016-07-06,0.010830483
2016-07-07,0.56649214
2016-07-08,3.8000915
2016-07-09,4.88706
2016-07-10,0.8184769
2016-07-11,3.0701544
2016-07-12,5.113912
2016-07-13,1.3956364
2016-07-14,0.35776368
2016-07-15,0.3110543
2016-07-16,0.47402483
2016-07-17,0.6604425
2016-07-18,0.14653376
2016-07-19,6.758741e-05
2016-07-20,0.5924009
2016-07-21,0.17755948
2016-07-22,1.0502485
2016-07-23,0.4442588
2016-07-24,0.47233647
2016-07-25,0.13309327
2016-07-26,0.35419378
2016-07-27,3.8814998
2016-07-28,1.3313358
2016-07-29,2.5864909
2016-07-30,0.47784182
2016-07-31,0.23035014
2016-08-01,4.3098598
2016-08-02,6.845177
2016-08-03,2.2012944
2016-08-04,0.9801494
2016-08-05,0.23400402
2016-08-06,0.028152108
2016-08-07,0.25338742
2016-08-08,0.14349237
2016-08-09,0.764856
2016-08-10,1.1777645
2016-08-11,2.5232418
2016-08-12,0.03936709
2016-08-13,0.24257876
2016-08-14,0.10416311
2016-08-15,0.029282466
2016-08-16,0.012126441
2016-08-17,0.09566891
2016-08-18,2.1229284
2016-08-19,3.4108148
2016-08-20,1.7323674
2016-08-21,4.139789
2016-08-22,4.551485
2016-08-23,0.16155022
2016-08-24,0.91348165
2016-08-25,5.851025
2016-08-26,2.8753133
2016-08-27,10.023185
2016-08-28,3.9897742
2016-08-29,0.19542597
2016-08-30,0.0011021538
2016-08-31,0.16649689
2016-09-01,0.50400263
2016-09-02,1.1765292
2016-09-03,6.429223
2016-09-04,1.7052554
2016-09-05,1.5013045
2016-09-06,0.32649153
2016-09-07,0.39873272
2016-09-08,0.015433967
2016-09-09,0.56367165
2016-09-10,8.916496
2016-09-11,0.00034680677
2016-09-12,0.7093391
2016-09-13,0.0023565122
2016-09-14,0.029168313
2016-09-15,0.6973874
2016-09-16,13.5515585
2016-09-17,2.1971886
2016-09-18,0.15310739
2016-09-19,1.7992024
2016-09-20,0.94414806
2016-09-21,0.20681241
2016-09-22,0.3572069
2016-09-23,0.049313974
2016-09-24,0.0
2016-09-25,0.60521185
2016-09-26,2.1184688
2016-09-27,0.70346844
2016-09-28,0.10103768
2016-09-29,0.49857393
2016-09-30,0.44946676
2016-10-01,5.9388456
2016-10-02,0.35703766
2016-10-03,0.0038489343
2016-10-04,0.03473922
2016-10-05,0.046687998
2016-10-06,0.23037076
2016-10-07,0.8209315
2016-10-08,0.8353942
2016-10-09,1.093958
2016-10-10,2.1516984
2016-10-11,1.0129751
2016-10-12,1.5423064
2016-10-13,3.0237348
2016-10-14,0.55050784
2016-10-15,2.9406402
2016-10-16,5.0388775
2016-10-17,0.6561405
2016-10-18,3.2754338
2016-10-19,0.9724967
2016-10-20,1.2764509
2016-10-21,0.42854124
2016-10-22,0.7205733
2016-10-23,1.3602301
2016-10-24,1.107655
2016-10-25,0.22528347
2016-10-26,0.20767456
2016-10-27,0.4231747
2016-10-28,0.09752837
2016-10-29,0.36327976
2016-10-30,0.30609363
2016-10-31,0.011988871
2016-11-01,0.42822823
2016-11-02,0.2596556
2016-11-03,0.5447694
2016-11-04,3.552818
2016-11-05,1.4242584
2016-11-06,3.593642
2016-11-07,2.7731104
2016-11-08,1.4622318
2016-11-09,10.459331
2016-11-10,2.1406736
2016-11-11,0.04305841
2016-11-12,11.116802
2016-11-13,0.535181
2016-11-14,1.8313419
2016-11-15,0.562356
2016-11-16,1.3867956
2016-11-17,4.846061
2016-11-18,3.9313412
2016-11-19,4.0113106
2016-11-20,12.024855
2016-11-21,14.549862
2016-11-22,3.4470735
2016-11-23,0.20988232
2016-11-24,0.0018630887
2016-11-25,0.0053550163
2016-11-26,0.110339016
2016-11-27,0.27366966
2016-11-28,0.049807575
2016-11-29,0.0035922886
2016-11-30,0.0004614038
2016-12-01,0.013289175
2016-12-02,0.22187181
2016-12-03,0.061497267
2016-12-04,0.00634071
2016-12-05,0.0013960969
2016-12-06,0.41747904
2016-12-07,0.0820324
2016-12-08,4.121169
2016-12-09,0.9772952
2016-12-10,5.169918
2016-12-11,0.052829407
2016-12-12,1.7401406
2016-12-13,1.2569795
2016-12-14,0.4028229
2016-12-15,0.23995374
2016-12-16,0.15885612
2016-12-17,0.12170665
2016-12-18,0.4671177
2016-12-19,0.6006086
2016-12-20,0.321715
2016-12-21,2.3270552
2016-12-22,0.281772
2016-12-23,1.7599559
2016-12-24,0.23980287
2016-12-25,0.44130215
2016-12-26,0.5896532
2016-12-27,0.0
2016-12-28,0.0038694234
2016-12-29,0.0006551189
2016-12-30,0.13030392
2016-12-31,0.43335778
2017-01-01,9.498583
2017-01-02,1.1040444
2017-01-03,0.018718785
2017-01-04,0.3756989
2017-01-05,0.117009506
2017-01-06,3.2436209
2017-01-07,1.3275826
2017-01-08,0.660505
2017-01-09,2.653674
2017-01-10,0.5960146
2017-01-11,0.31063792
2017-01-12,9.029637
2017-01-13,2.6061716
2017-01-14,0.85179216
2017-01-15,7.3880672
2017-01-16,3.2020366
2017-01-17,0.18553
2017-01-18,0.12100701
2017-01-19,0.02151896
2017-01-20,0.04361934
2017-01-21,0.21278715
2017-01-22,0.061697282
2017-01-23,0.027339462
2017-01-24,0.015107383
2017-01-25,0.11433164
2017-01-26,0.11577076
2017-01-27,0.27554625
2017-01-28,0.93621063
2017-01-29,9.060318
2017-01-30,0.98910743
2017-01-31,6.1173496
2017-02-01,6.703778
2017-02-02,1.8767399
2017-02-03,1.2852026
2017-02-04,3.102746
2017-02-05,2.2452977
2017-02-06,3.491582
2017-02-07,4.3668537
2017-02-08,0.6590197
2017-02-09,0.8721953
2017-02-10,1.7106777
2017-02-11,3.492472
2017-02-12,3.0437417
2017-02-13,0.007266134
2017-02-14,0.070882164
2017-02-15,3.159597
2017-02-16,0.27103493
2017-02-17,0.31175873
2017-02-18,0.04166773
2017-02-19,0.25654548
2017-02-20,0.2608985
2017-02-21,0.7913796
2017-02-22,2.6407154
2017-02-23,6.136494
2017-02-24,0.27691752
2017-02-25,3.5551775
2017-02-26,0.7941889
2017-02-27,7.859328
2017-02-28,3.9643104
2017-03-01,1.9346784
2017-03-02,1.6641984
2017-03-03,6.4823074
2017-03-04,1.9495014
2017-03-05,4.385853
2017-03-06,2.1441543
2017-03-07,0.548297
2017-03-08,6.42908
2017-03-09,0.456977
2017-03-10,0.4970614
2017-03-11,0.34436938
2017-03-12,3.8106792
2017-03-13,0.0028624423
2017-03-14,0.07949681
2017-03-15,0.026260281
2017-03-16,0.13779423
2017-03-17,1.971097
2017-03-18,1.9217374
2017-03-19,2.3550332
2017-03-20,3.942753
2017-03-21,0.28041166
2017-03-22,5.395217
2017-03-23,3.7970412
2017-03-24,0.7249219
2017-03-25,0.0
2017-03-26,0.0009633424
2017-03-27,0.079124995
2017-03-28,1.241097
2017-03-29,2.7708657
2017-03-30,0.5494595
2017-03-31,0.50299996
2017-04-01,0.9628028
2017-04-02,0.16343394
2017-04-03,0.006353926
2017-04-04,1.9664339
2017-04-05,0.096024774
2017-04-06,0.0005368853
2017-04-07,0.0062656724
2017-04-08,0.0005880637
2017-04-09,0.00086116296
2017-04-10,0.10210214
2017-04-11,0.017924588
2017-04-12,0.902152
2017-04-13,0.05087203
2017-04-14,1.2714084
2017-04-15,0.49269035
2017-04-16,1.6923996
2017-04-17,0.49620616
2017-04-18,0.36030713
2017-04-19,0.012879215
2017-04-20,0.13865301
2017-04-21,0.535838
2017-04-22,0.9193241
2017-04-23,0.26162046
2017-04-24,2.2549016
2017-04-25,3.0053236
2017-04-26,2.064298
2017-04-27,2.3644414
2017-04-28,0.66797185
2017-04-29,0.27765512
2017-04-30,2.2393432
2017-05-01,2.5990155
2017-05-02,0.7667349
2017-05-03,0.6971719
2017-05-04,0.1204468
2017-05-05,0.05394034
2017-05-06,1.0584904
2017-05-07,0.28628305
2017-05-08,0.06007137
2017-05-09,0.065809734
2017-05-10,0.005888442
2017-05-11,1.5843511
2017-05-12,3.2613838
2017-05-13,0.6336279
2017-05-14,3.9803185
2017-05-15,3.8002574
2017-05-16,2.9100044
2017-05-17,19.675564
2017-05-18,7.3380675
2017-05-19,10.064242
2017-05-20,3.2449055
2017-05-21,0.017878467
2017-05-22,0.13298418
2017-05-23,0.20949791
2017-05-24,0.24283767
2017-05-25,0.02300544
2017-05-26,0.0
2017-05-27,0.67035586
2017-05-28,2.4536707
2017-05-29,9.9457
2017-05-30,1.0114808
2017-05-31,0.17711423
2017-06-01,0.08549355
2017-06-02,2.3408222
2017-06-03,1.2334691
2017-06-04,0.96492594
2017-06-05,7.738792
2017-06-06,14.410181
2017-06-07,3.3142533
2017-06-08,6.173513
2017-06-09,0.9134707
2017-06-10,2.7785766
2017-06-11,0.025648003
2017-06-12,0.22664045
2017-06-13,0.24018614
2017-06-14,0.040169626
2017-06-15,0.18294866
2017-06-16,0.006903761
2017-06-17,0.05564608
2017-06-18,0.04839551
2017-06-19,0.11419035
2017-06-20,0.5048678
2017-06-21,1.4465684
2017-06-22,2.611799
2017-06-23,1.9658797
2017-06-24,0.953425
2017-06-25,0.5247735
2017-06-26,0.41049293
2017-06-27,15.7509575
2017-06-28,15.525493
2017-06-29,2.513977
2017-06-30,1.0407579
2017-07-01,0.2676301
2017-07-02,0.38966802
2017-07-03,0.45939046
2017-07-04,3.432208
2017-07-05,0.35475993
2017-07-06,3.227683
2017-07-07,0.21991125
2017-07-08,0.08283192
2017-07-09,0.39963904
2017-07-10,2.1471229
2017-07-11,10.135176
2017-07-12,2.9961393
2017-07-13,0.20677935
2017-07-14,1.4321926
2017-07-15,1.4669878
2017-07-16,0.508571
2017-07-17,0.020446789
2017-07-18,0.53254235
2017-07-19,5.606076
2017-07-20,6.0104337
2017-07-21,0.185545
2017-07-22,6.2801876
2017-07-23,6.5250983
2017-07-24,4.506097
2017-07-25,0.2487246
2017-07-26,4.6387587
2017-07-27,2.113662
2017-07-28,4.269944
2017-07-29,6.1769037
2017-07-30,6.894408
2017-07-31,0.43690267
2017-08-01,1.5002103
2017-08-02,7.0860834
2017-08-03,1.7017393
2017-08-04,0.50406224
2017-08-05,2.5307195
2017-08-06,0.8769674
2017-08-07,2.068984
2017-08-08,14.858941
2017-08-09,11.620775
2017-08-10,0.85221297
2017-08-11,0.16006303
2017-08-12,1.1434712
2017-08-13,0.01673427
2017-08-14,0.92013454
2017-08-15,1.9325899
2017-08-16,0.28281218
2017-08-17,5.7433057
2017-08-18,1.1768316
2017-08-19,0.48092052
2017-08-20,1.8840042
2017-08-21,1.3039604
2017-08-22,0.78430486
2017-08-23,4.792229
2017-08-24,0.23148759
2017-08-25,0.06059912
2017-08-26,0.4882093
2017-08-27,0.00956282
2017-08-28,0.021098182
2017-08-29,1.8087828
2017-08-30,3.4244242
2017-08-31,2.0109084
2017-09-01,0.7915769
2017-09-02,0.20604174
2017-09-03,2.7896092
2017-09-04,2.3037636
2017-09-05,5.336403
2017-09-06,0.25259998
2017-09-07,3.3501616
2017-09-08,8.969463
2017-09-09,2.415793
2017-09-10,1.9278611
2017-09-11,3.6541095
2017-09-12,4.8697133
2017-09-13,5.2582164
2017-09-14,4.4360375
2017-09-15,4.605469
2017-09-16,5.402098
2017-09-17,2.200233
2017-09-18,2.501211
2017-09-19,1.5292182
2017-09-20,1.0579543
2017-09-21,3.302232
2017-09-22,0.71187603
2017-09-23,0.45487604
2017-09-24,1.008391
2017-09-25,5.0838785
2017-09-26,0.38332528
2017-09-27,4.6552267
2017-09-28,4.534266
2017-09-29,2.419051
2017-09-30,3.484066
2017-10-01,3.6856165
2017-10-02,0.7658039
2017-10-03,0.040187277
2017-10-04,1.8348063
2017-10-05,2.344023
2017-10-06,0.083491035
2017-10-07,2.1562796
2017-10-08,0.22004598
2017-10-09,0.89138883
2017-10-10,1.587416
2017-10-11,1.8442506
2017-10-12,0.13708004
2017-10-13,0.24165976
2017-10-14,0.08848371
2017-10-15,0.034510203
2017-10-16,0.2541337
2017-10-17,0.54659843
2017-10-18,3.8185413
2017-10-19,6.6690373
2017-10-20,3.1865542
2017-10-21,7.4879313
2017-10-22,2.6023796
2017-10-23,1.5136021
2017-10-24,2.7770991
2017-10-25,1.5675262
2017-10-26,0.37256086
2017-10-27,0.114082046
2017-10-28,0.05990577
2017-10-29,1.0648667
2017-10-30,0.23873958
2017-10-31,1.1451919
2017-11-01,0.32838628
2017-11-02,0.17223622
2017-11-03,1.2106241
2017-11-04,11.638291
2017-11-05,1.5611382
2017-11-06,0.02875312
2017-11-07,6.588972
2017-11-08,3.714873
2017-11-09,0.58036304
2017-11-10,0.66951835
2017-11-11,4.5219073
2017-11-12,4.095043
2017-11-13,0.8512416
2017-11-14,0.76078653
2017-11-15,0.8496686
2017-11-16,0.33047795
2017-11-17,0.03434505
2017-11-18,1.5680519
2017-11-19,0.061816048
2017-11-20,6.353638
2017-11-21,4.220971
2017-11-22,1.2589843
2017-11-23,3.4600267
2017-11-24,2.0557585
2017-11-25,0.4976605
2017-11-26,0.30510172
2017-11-27,5.0933366
2017-11-28,2.0182128
2017-11-29,4.367999
2017-11-30,3.366771
2017-12-01,2.1631694
2017-12-02,0.6672947
2017-12-03,0.59452736
2017-12-04,0.1216168
2017-12-05,0.08888712
2017-12-06,0.2108947
2017-12-07,4.920114
2017-12-08,0.61308646
2017-12-09,0.43967968
2017-12-10,10.061039
2017-12-11,8.665737
2017-12-12,1.7528096
2017-12-13,6.4269505
2017-12-14,3.3114414
2017-12-15,3.609399
2017-12-16,0.901734
2017-12-17,3.1644592
2017-12-18,0.07476192
2017-12-19,0.02365923
2017-12-20,0.4300608
2017-12-21,1.4345672
2017-12-22,0.8861499
2017-12-23,0.29113755
2017-12-24,0.49160317
2017-12-25,3.3873408
2017-12-26,11.1727295
2017-12-27,12.403985
2017-12-28,0.192895
2017-12-29,6.8628054
2017-12-30,6.0877748
2017-12-31,6.598218
2018-01-01,3.2084985
2018-01-02,6.034825
2018-01-03,3.1285415
2018-01-04,6.533787
2018-01-05,2.5779743
2018-01-06,2.1172578
2018-01-07,0.13845634
2018-01-08,0.039180655
2018-01-09,0.56436193
2018-01-10,2.5680475
2018-01-11,0.5923657
2018-01-12,0.5107785
2018-01-13,0.362506
2018-01-14,0.12398937
2018-01-15,9.451812
2018-01-16,1.4678675
2018-01-17,1.221474
2018-01-18,5.9119763
2018-01-19,0.50468946
2018-01-20,2.8247185
2018-01-21,8.790344
2018-01-22,1.4570926
2018-01-23,1.990502
2018-01-24,5.5476375
2018-01-25,1.2639856
2018-01-26,0.68756974
2018-01-27,1.3509331
2018-01-28,0.21563914
2018-01-29,1.9236827
2018-01-30,0.5324305
2018-01-31,2.6257532
2018-02-01,2.069804
2018-02-02,1.8795694
2018-02-03,2.3988683
2018-02-04,1.4350833
2018-02-05,0.9785662
2018-02-06,1.4536862
2018-02-07,0.5948531
2018-02-08,1.9137366
2018-02-09,8.026835
2018-02-10,4.58653
2018-02-11,2.3237038
2018-02-12,0.5721367
2018-02-13,3.1175938
2018-02-14,6.783359
2018-02-15,0.5306879
2018-02-16,0.00794804
2018-02-17,0.36841995
2018-02-18,0.17176844
2018-02-19,4.790913
2018-02-20,4.521425
2018-02-21,0.40111753
2018-02-22,0.024560306
2018-02-23,0.07732239
2018-02-24,0.0
2018-02-25,0.063709825
2018-02-26,1.0989319
2018-02-27,3.0125134
2018-02-28,2.4805615
2018-03-01,4.4004803
2018-03-02,3.468201
2018-03-03,1.4166718
2018-03-04,4.4020357
2018-03-05,1.9311289
2018-03-06,2.4392035
2018-03-07,1.8642159
2018-03-08,3.6576235
2018-03-09,3.7439532
2018-03-10,6.9508843
2018-03-11,2.1088727
2018-03-12,7.8764634
2018-03-13,0.97827977
2018-03-14,0.15892532
2018-03-15,6.85121
2018-03-16,2.4611008
2018-03-17,3.4559417
2018-03-18,2.4396486
2018-03-19,0.5131357
2018-03-20,0.4406517
2018-03-21,0.28831458
2018-03-22,0.1222572
2018-03-23,1.3072807
2018-03-24,1.869014
2018-03-25,0.53547496
2018-03-26,0.19782685
2018-03-27,6.683512
2018-03-28,5.5046854
2018-03-29,5.0776777
2018-03-30,8.893408
2018-03-31,4.6198254
2018-04-01,1.9817227
2018-04-02,15.429378
2018-04-03,1.844344
2018-04-04,4.5418925
2018-04-05,0.38343793
2018-04-06,0.0007926886
2018-04-07,2.3472013
2018-04-08,5.277714
2018-04-09,3.152885
2018-04-10,4.926599
2018-04-11,1.0107007
2018-04-12,1.6252565
2018-04-13,1.6744747
2018-04-14,0.036404334
2018-04-15,1.3007821
2018-04-16,0.06580281
2018-04-17,0.023019457
2018-04-18,0.0026382152
2018-04-19,4.4703484e-05
2018-04-20,0.0025012663
2018-04-21,0.21816222
2018-04-22,2.4623115
2018-04-23,0.2488988
2018-04-24,5.30094
2018-04-25,1.6791705
2018-04-26,0.37585014
2018-04-27,6.8651934
2018-04-28,1.528983
2018-04-29,0.4422569
2018-04-30,8.316776
2018-05-01,0.12822023
2018-05-02,9.15954
2018-05-03,0.021555329
2018-05-04,0.0055242507
2018-05-05,0.009002075
2018-05-06,0.0
2018-05-07,4.4703484e-05
2018-05-08,0.18706998
2018-05-09,0.03455047
2018-05-10,1.082446
2018-05-11,0.048795182
2018-05-12,8.051015
2018-05-13,2.802154
2018-05-14,8.302076e-05
2018-05-15,0.044602193
2018-05-16,0.101723135
2018-05-17,0.007264582
2018-05-18,0.0059852996
2018-05-19,0.00015788134
2018-05-20,0.0036001385
2018-05-21,0.48151392
2018-05-22,0.22040254
2018-05-23,0.36428913
2018-05-24,2.7634037
2018-05-25,6.781005
2018-05-26,3.2492826
2018-05-27,0.47157332
2018-05-28,0.6257878
2018-05-29,6.078773
2018-05-30,2.5026808
2018-05-31,3.8109996
2018-06-01,0.6876268
2018-06-02,5.0695963
2018-06-03,0.6051907
2018-06-04,0.18380387
2018-06-05,0.18347481
2018-06-06,0.6495054
2018-06-07,0.43604302
2018-06-08,0.31262025
2018-06-09,0.5878769
2018-06-10,0.20570281
2018-06-11,0.61442125
2018-06-12,0.19029963
2018-06-13,0.320506
2018-06-14,1.086746
2018-06-15,0.16635914
2018-06-16,1.9978913
2018-06-17,0.52945673
2018-06-18,0.27092528
2018-06-19,0.36190867
2018-06-20,0.3483062
2018-06-21,0.15311201
2018-06-22,7.228837e-05
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.00029908758
2018-06-27,0.0110524045
2018-06-28,0.0015787248
2018-06-29,0.017100193
2018-06-30,0.0015900781
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.029926231
